Provinsi,Kab/Kota,Prob_Klaster_0,Prob_Klaster_1,Prob_Klaster_2,Prob_Klaster_3,Klaster
JAWA TIMUR,Malang,2.1882448945163694e-18,6.743686729852094e-20,1.0,0.0,2
JAWA TIMUR,Lumajang,0.7961914580457885,1.6608047737426765e-31,0.20380854195421164,8.880244868901618e-58,0
JAWA TIMUR,Jember,2.3376120768713e-10,2.078164875732153e-20,0.999999999766239,0.0,2
JAWA TIMUR,Banyuwangi,4.983727441839685e-11,5.894179114073917e-17,0.9999999999501625,0.0,2
JAWA TIMUR,Bondowoso,0.9828418266356722,1.8287606134940225e-38,0.01715817336432787,1.7557936369947084e-18,0
JAWA TIMUR,Situbondo,0.9789740306066085,1.572690176528416e-37,0.02102596939339152,9.057880920723511e-18,0
JAWA TIMUR,Probolinggo,0.9759992229903205,7.313309365132239e-50,0.02400077700967932,3.839533500726893e-67,0
JAWA TIMUR,Pasuruan,3.6652452259877784e-52,2.402775998140883e-13,0.9999999999997593,0.0,2
JAWA TIMUR,Sidoarjo,1.2408866902015601e-93,0.9980518745363252,0.0019481254636744575,0.0,1
JAWA TIMUR,Mojokerto,3.3344007588898014e-13,5.055847031832662e-20,0.9999999999996665,0.0,2
JAWA TIMUR,Jombang,0.14061360118486685,1.6701481574479733e-14,0.8593863988151164,2.5274471502654606e-95,2
JAWA TIMUR,Nganjuk,0.9303037514051111,3.783561176685063e-28,0.06969624859488892,2.001327539935417e-36,0
JAWA TIMUR,Madiun,0.9663388531784235,9.49959399728884e-29,0.03366114682157594,5.808528436474203e-16,0
JAWA TIMUR,Magetan,0.9749400449984013,3.696180042071961e-32,0.025059955001598546,2.334671087795089e-16,0
JAWA TIMUR,Ngawi,0.9872021764341653,4.3264099693714466e-42,0.012797823565834669,2.1872359979983016e-18,0
JAWA TIMUR,Bojonegoro,2.541923095905986e-16,2.8595799015039004e-28,1.0,0.0,2
JAWA TIMUR,Tuban,8.039077541518144e-05,3.125718894690033e-38,0.9999196092245844,1.5161258787829466e-261,2
JAWA TIMUR,Lamongan,0.5053967361221651,8.874901100683864e-32,0.4946032638778347,2.893933629450483e-94,0
JAWA TIMUR,Gresik,2.6459160079018813e-43,1.863741608254158e-11,0.9999999999813625,0.0,2
JAWA TIMUR,Bangkalan,0.9866626347765046,2.123156839086545e-40,0.013337365223495004,5.272633831314535e-30,0
JAWA TIMUR,Sampang,0.9997777519162467,1.355367776140363e-78,0.00022224808375334766,3.339120132836342e-20,0
JAWA TIMUR,Pamekasan,0.9902398166290086,1.4640005082526573e-48,0.009760183362546951,8.444429346847191e-12,0
JAWA TIMUR,Sumenep,0.9772114158771472,8.444042322819398e-71,0.022788584122852614,1.3881056377494276e-72,0
JAWA TIMUR,Kota Kediri,7.79929427532675e-32,2.922218991520844e-11,0.999999999970778,0.0,2
JAWA TIMUR,Kota Blitar,0.27934271774506264,2.5008812946513376e-15,0.05688570417230092,0.663771578082634,3
JAWA TIMUR,Kota Malang,3.8661917225753924e-10,0.0034128496131589883,0.996587150000222,0.0,2
JAWA TIMUR,Kota Probolinggo,0.8916833264721077,1.0619771745461445e-14,0.1062458385510498,0.002070834976831895,0
JAWA TIMUR,Kota Pasuruan,0.5879631970772625,1.3282258675145965e-15,0.05754439561580503,0.3544924073069312,0
JAWA TIMUR,Kota Mojokerto,0.24002114227600407,5.888795102399939e-13,0.053050594787323845,0.7069282629360832,3
JAWA TIMUR,Kota Madiun,0.6435120573763806,1.6526120906756255e-07,0.3564858335170194,1.9438453910292226e-06,0
JAWA TIMUR,Kota Surabaya,0.0,1.0,6.785663244800243e-41,0.0,1
JAWA TIMUR,Kota Batu,0.943831387983401,2.9540125062362613e-12,0.05616859375350556,1.8260139587331455e-08,0
BANTEN,Pandeglang,0.5731567107908218,5.543186459831439e-14,0.42684328920912273,1.9616733627450416e-41,0
BANTEN,Lebak,0.4669243651815381,1.0457630303911827e-12,0.5330756348174162,5.339603293068289e-47,2
BANTEN,Tangerang,8.71563039794251e-41,0.003586163226302504,0.9964138367736977,0.0,2
BANTEN,Serang,3.899853299165121e-11,0.040520736262217416,0.9594792636987837,0.0,2
BANTEN,Kota Tangerang,6.437118715212889e-50,0.041994097533272545,0.958005902466727,0.0,2
BANTEN,Kota Cilegon,6.859476541758923e-24,0.06822867463175802,0.9317713253682423,0.0,2
BANTEN,Kota Serang,0.06725440675007123,5.905536156422998e-05,0.9326865378883645,1.3608102387636488e-56,2
BANTEN,Kota Tangerang Selatan,1.3436669860650071e-14,0.0001559017777274658,0.9998440982222592,0.0,2
BALI,Jembrana,0.989015507096658,4.0973110808116646e-23,0.010886429618548916,9.806328479316114e-05,0
BALI,Tabanan,0.981141896237653,1.6592552986697838e-23,0.01885810376234705,2.032213364047501e-18,0
BALI,Badung,0.1604092397124978,3.497383736227092e-09,0.8395907567901185,3.897109194187116e-94,2
BALI,Gianyar,0.8527749855584532,4.325769772839042e-11,0.14722501439828922,1.2568369942785947e-26,0
BALI,Klungkung,0.6209493533196754,3.0901908041681928e-18,0.020334276184423312,0.3587163704959015,0
BALI,Bangli,0.6584512930694768,1.633050907294043e-35,0.0041041951836553354,0.3374445117468679,0
BALI,Karang Asem,0.9874932145857321,3.3561796520390942e-34,0.012506773202608477,1.2211659360920654e-08,0
BALI,Buleleng,0.8156251100831017,3.9482000101206854e-17,0.1843748899168981,7.424032183695156e-50,0
BALI,Kota Denpasar,0.027523715252508935,7.587425736668833e-09,0.9724762771600656,2.0788232038263204e-122,2
NUSA TENGGARA BARAT,Lombok Barat,0.9885797424162206,8.330341997616233e-45,0.01142025341559343,4.1681859245295615e-09,0
NUSA TENGGARA BARAT,Lombok Tengah,0.984353464857509,4.7527514000131763e-48,0.015646535142224836,2.6616424309484016e-13,0
NUSA TENGGARA BARAT,Lombok Timur,0.9868741144307315,1.6286563364088376e-50,0.013125885569268383,5.4233216574010275e-21,0
NUSA TENGGARA BARAT,Sumbawa,0.9872723237158108,7.852169858332852e-43,0.01272765822882265,1.805536663794532e-08,0
NUSA TENGGARA BARAT,Dompu,0.6796554431288878,4.990977471456382e-42,0.011144450902780002,0.30920010596833214,0
NUSA TENGGARA BARAT,Bima,0.9889852169556762,1.1056648036233583e-57,0.010917410722877286,9.737232144644477e-05,0
NUSA TENGGARA BARAT,Sumbawa Barat,0.9544470765065317,1.9414202014409454e-29,0.045552923493468275,6.995579935041746e-27,0
NUSA TENGGARA BARAT,Lombok Utara,0.0012789301457957207,3.6567499473369262e-112,6.23188153973252e-08,0.9987210075353888,3
NUSA TENGGARA BARAT,Kota Mataram,0.9577242046261292,6.066981052594379e-22,0.04227579537386907,1.6992029277430979e-15,0
NUSA TENGGARA BARAT,Kota Bima,0.491721814171125,3.379021366753934e-31,0.011370273879683524,0.4969079119491915,3
NUSA TENGGARA TIMUR,Sumba Barat,0.00015982028947597783,9.357925882560459e-121,4.008051641596364e-09,0.9998401757024723,3
NUSA TENGGARA TIMUR,Sumba Timur,0.0006411223432354041,5.922693041707525e-114,3.1048327412802623e-09,0.9993588745519316,3
NUSA TENGGARA TIMUR,Kupang,0.08390431519403106,1.8698155771804566e-72,6.078985168527982e-05,0.9160348949542839,3
NUSA TENGGARA TIMUR,Timor Tengah Selatan,0.024903977987252288,8.100665396817604e-102,1.1520250851715047e-06,0.9750948699876625,3
NUSA TENGGARA TIMUR,Timor Tengah Utara,0.009731762959525376,1.6150730541848537e-72,1.2412713275716427e-05,0.9902558243271989,3
NUSA TENGGARA TIMUR,Belu,0.1013235718194549,4.3950702447163484e-37,0.005215957129650812,0.8934604710508943,3
NUSA TENGGARA TIMUR,Alor,0.01989441427806664,4.3424939149509784e-75,4.6292464940602826e-05,0.9800592932569928,3
NUSA TENGGARA TIMUR,Lembata,0.0007806416091233462,1.618957757924441e-82,3.074503742945956e-07,0.9992190509405025,3
NUSA TENGGARA TIMUR,Flores Timur,0.38858187627782187,3.416961526559002e-34,0.010656071932452639,0.6007620517897255,3
NUSA TENGGARA TIMUR,Sikka,0.23813983098600933,2.97205851327742e-35,0.009057230405578732,0.752802938608412,3
NUSA TENGGARA TIMUR,Ende,0.02135550178169514,9.21851058807229e-89,6.33489758422757e-06,0.9786381633207207,3
NUSA TENGGARA TIMUR,Ngada,0.37459496411019494,2.1019424329919654e-42,0.008383456221224083,0.6170215796685811,3
NUSA TENGGARA TIMUR,Manggarai,0.029273719469175376,2.171519739204584e-64,0.00010001250362953738,0.9706262680271951,3
NUSA TENGGARA TIMUR,Rote Ndao,0.000226616504656753,1.3036716592934449e-102,8.10673962710296e-09,0.9997733753886037,3
NUSA TENGGARA TIMUR,Manggarai Barat,0.057469970838631285,1.4569255059736087e-46,0.0013281119535971935,0.9412019172077715,3
NUSA TENGGARA TIMUR,Sumba Tengah,8.680345075989856e-07,2.5376519465153214e-163,1.0377558111704146e-13,0.9999991319653886,3
NUSA TENGGARA TIMUR,Sumba Barat Daya,0.0002620215464760466,9.73078174766868e-117,6.114400109153486e-09,0.9997379723391239,3
NUSA TENGGARA TIMUR,Nagekeo,0.4645462359733799,1.173855968203285e-56,0.010302527437663448,0.5251512365889569,3
NUSA TENGGARA TIMUR,Manggarai Timur,0.0007354674658694074,1.2484901878123307e-107,6.635762003199281e-08,0.9992644661765105,3
NUSA TENGGARA TIMUR,Sabu Raijua,3.736777977369334e-05,3.0709533394894652e-136,2.7737195154372323e-10,0.9999626319428543,3
NUSA TENGGARA TIMUR,Malaka,0.160861655590049,1.3840897742481192e-50,0.0026029499362982024,0.8365353944736529,3
NUSA TENGGARA TIMUR,Kota Kupang,0.09515611193707071,4.219574376794374e-06,0.9048396684885526,5.0545356632444295e-24,2
KALIMANTAN BARAT,Sambas,0.9744481317329668,2.2197887172612582e-26,0.02555186826703323,2.7737626853703382e-17,0
KALIMANTAN BARAT,Bengkayang,0.8086940079876626,3.352098792413948e-23,0.015411389657216754,0.17589460235512064,0
KALIMANTAN BARAT,Landak,0.981069942448629,7.326912005639275e-37,0.01599949606830849,0.0029305614830625426,0
KALIMANTAN BARAT,Pontianak,0.16767848628064047,2.235659317594896e-09,0.08586772821638938,0.7464537832673109,3
KALIMANTAN BARAT,Sanggau,0.9868249031288687,2.100188791580655e-25,0.01317509687113098,3.6480012959194997e-16,0
KALIMANTAN BARAT,Ketapang,0.7636617333503144,4.233176356609151e-16,0.23633826664968513,1.636326402200383e-35,0
KALIMANTAN BARAT,Sintang,0.9804153549231349,2.3418877271383064e-29,0.019583842543870165,8.025329949507728e-07,0
KALIMANTAN BARAT,Kapuas Hulu,0.9375868108625148,1.1121367300695964e-27,0.021197146237492068,0.0412160428999931,0
KALIMANTAN BARAT,Sekadau,0.631718221354763,9.78066607505814e-31,0.006302547384862573,0.3619792312603744,0
KALIMANTAN BARAT,Melawi,0.40675901548035215,4.79318781942328e-43,0.007372131929010034,0.5858688525906378,3
KALIMANTAN BARAT,Kayong Utara,0.4902514410717916,9.461333135573104e-31,0.013853144458576659,0.49589541446963176,3
KALIMANTAN BARAT,Kubu Raya,0.8123488387244227,2.4298399204888317e-10,0.1876511610325936,1.0659100974621525e-32,0
KALIMANTAN BARAT,Kota Pontianak,0.00024072476338799406,0.20281389861268723,0.7969453766239252,1.0987922225320184e-63,2
KALIMANTAN BARAT,Kota Singkawang,0.12789289175012925,4.798377350648487e-05,0.5390440679175997,0.33301505655876457,2
KALIMANTAN TENGAH,Kotawaringin Barat,0.9835013911007555,2.4914881599901854e-19,0.016498608899241658,2.922089636661152e-15,0
KALIMANTAN TENGAH,Kotawaringin Timur,0.9306990786582933,2.1868655576158288e-18,0.06930092134170676,1.8715365347253302e-32,0
KALIMANTAN TENGAH,Kapuas,0.9799940212873817,1.3440379212848962e-19,0.020005974804957555,3.9076608196645155e-09,0
KALIMANTAN TENGAH,Barito Selatan,0.5076260278598644,6.691375309431489e-23,0.005730691794958752,0.4866432803451769,0
KALIMANTAN TENGAH,Barito Utara,0.9475575208947274,5.891701241562646e-19,0.023095966780212262,0.029346512325060317,0
KALIMANTAN TENGAH,Sukamara,0.49154037469513195,4.8286786851315564e-20,0.006554475642733753,0.5019051496621341,3
KALIMANTAN TENGAH,Lamandau,0.588345255497573,2.540999554427452e-31,0.002286923844848521,0.4093678206575786,0
KALIMANTAN TENGAH,Seruyan,0.8660843406985268,6.951513768710561e-25,0.016893038007873746,0.11702262129359949,0
KALIMANTAN TENGAH,Katingan,0.46239689820530805,2.0757726675504146e-17,0.01661936440839704,0.520983737386295,3
KALIMANTAN TENGAH,Pulang Pisau,0.5793695081792731,2.523279355623072e-30,0.0030996859964720538,0.41753080582425467,0
KALIMANTAN TENGAH,Gunung Mas,0.5616926069978481,9.796097630298338e-29,0.00489158056464221,0.43341581243750965,0
KALIMANTAN TENGAH,Barito Timur,0.7840548714050972,3.5817094675785585e-29,0.008436956655538355,0.20750817193936447,0
KALIMANTAN TENGAH,Murung Raya,0.9025518588705275,8.067489116515745e-30,0.008546298022332153,0.08890184310714051,0
KALIMANTAN TENGAH,Kota Palangka Raya,0.973736069285022,9.360059021787394e-15,0.026263838922406885,9.179256167872078e-08,0
KALIMANTAN SELATAN,Tanah Laut,0.9914398958911451,2.100913647322643e-25,0.008560014099856158,9.00089987512014e-08,0
KALIMANTAN SELATAN,Kota Baru,0.9338129385207117,6.8027917046682435e-16,0.06618706147928759,4.1367565414576826e-30,0
KALIMANTAN SELATAN,Banjar,0.992549425198513,4.1260472020869354e-22,0.007450574730639364,7.084760300951971e-11,0
KALIMANTAN SELATAN,Barito Kuala,0.8800864981172922,1.085905000723886e-27,0.006759852240786458,0.11315364964192143,0
KALIMANTAN SELATAN,Tapin,0.8654572126604569,1.8121427550641566e-18,0.010652961930655415,0.12388982540888768,0
KALIMANTAN SELATAN,Hulu Sungai Selatan,0.7069281663864341,1.210537487384968e-31,0.004251784973003522,0.28882004864056243,0
KALIMANTAN SELATAN,Hulu Sungai Tengah,0.6678890938484341,3.244432101236243e-26,0.008734695301702608,0.32337621084986323,0
KALIMANTAN SELATAN,Hulu Sungai Utara,0.4195638091209928,5.154731076938213e-22,0.014542672020617136,0.56589351885839,3
KALIMANTAN SELATAN,Tabalong,0.9767239911205385,3.823883329163087e-27,0.023276008879461393,1.7600300992514405e-20,0
KALIMANTAN SELATAN,Tanah Bumbu,0.8819731647098689,2.073831354389115e-11,0.11802683526939285,5.007120329634798e-22,0
KALIMANTAN SELATAN,Balangan,0.9903100079324577,1.1589284038579315e-32,0.00968741348679554,2.5785807467987178e-06,0
KALIMANTAN SELATAN,Kota Banjarmasin,0.2540779179132722,3.475931017167622e-06,0.7459186061557108,6.3742506522448546e-52,2
KALIMANTAN SELATAN,Kota Banjar Baru,0.7445911365927755,7.242354508952885e-16,0.02281432810432488,0.2325945353028988,0
KALIMANTAN TIMUR,Paser,0.0029834654115374515,4.1546752942020775e-19,0.9970165345884626,3.404188921335369e-169,2
KALIMANTAN TIMUR,Kutai Barat,0.8350790880650354,7.806339404641773e-24,0.1649209119349646,2.3790957160870716e-50,0
KALIMANTAN TIMUR,Kutai Kartanegara,1.1028361865396841e-72,4.854420469096585e-11,0.9999999999514557,0.0,2
KALIMANTAN TIMUR,Kutai Timur,6.616546773586564e-37,2.3592308648645892e-17,1.0,0.0,2
KALIMANTAN TIMUR,Berau,0.18350149135534768,2.3875829387240138e-14,0.8164985086446285,1.1266656911717608e-95,2
KALIMANTAN TIMUR,Penajam Paser Utara,0.9597765411522635,3.258548992358961e-32,0.0117443896205299,0.028479069227206492,0
KALIMANTAN TIMUR,Mahakam Hulu,0.5046289453447582,1.0939822418241047e-39,0.013344382476375956,0.4820266721788658,0
KALIMANTAN TIMUR,Kota Balikpapan,1.21148478463466e-31,0.005319220004039331,0.9946807799959604,0.0,2
KALIMANTAN TIMUR,Kota Samarinda,6.370859813952907e-07,3.214475468118229e-06,0.9999961484385503,3.350070375062179e-275,2
KALIMANTAN TIMUR,Kota Bontang,2.3759392231961077e-05,0.00408402781065524,0.9958922127971127,1.0544893545437694e-195,2
KALIMANTAN UTARA,Malinau,0.9823116056035862,1.944647846635765e-25,0.0171102999265508,0.0005780944698629039,0
KALIMANTAN UTARA,Bulungan,0.9720772978146883,1.803915409101778e-27,0.02792270217916106,6.150664153160685e-12,0
KALIMANTAN UTARA,Tana Tidung,0.3691575945266818,1.9663427031920796e-18,0.01206215969373271,0.6187802457795856,3
KALIMANTAN UTARA,Nunukan,0.9620410505619424,1.1985962920223378e-23,0.037958949438057665,2.2724899996675343e-25,0
KALIMANTAN UTARA,Kota Tarakan,0.7641170161697256,2.0986411991837534e-19,0.23588298383027448,3.9646024576660997e-57,0
SULAWESI UTARA,Bolaang Mongondow,0.7523327271442836,1.8283556962202973e-22,0.023572104862206927,0.22409516799350954,0
SULAWESI UTARA,Minahasa,0.9295052846685884,1.4552766907156852e-16,0.07049471527486328,5.654823209533512e-11,0
SULAWESI UTARA,Kepulauan Sangihe,0.3168091757487465,5.480381562690196e-29,0.01616130122004031,0.6670295230312132,3
SULAWESI UTARA,Kepulauan Talaud,0.711046675337855,1.561340567464549e-38,0.013020814454262718,0.27593251020788223,0
SULAWESI UTARA,Minahasa Selatan,0.8900402196511206,9.932836826246911e-25,0.03279605634188926,0.07716372400699019,0
SULAWESI UTARA,Minahasa Utara,0.5633544189282023,9.264792124110416e-09,0.43661412775240444,3.144405460101457e-05,0
SULAWESI UTARA,Bolaang Mongondow Utara,0.6124282950315786,3.654966951505242e-21,0.05114707637604121,0.3364246285923802,0
SULAWESI UTARA,Siau Tagulandang Biaro,0.6994683209020317,4.6051240443891574e-32,0.018048593677106244,0.2824830854208619,0
SULAWESI UTARA,Minahasa Tenggara,0.38241393780322946,1.0890904555308588e-39,0.008069904897060652,0.6095161572997099,3
SULAWESI UTARA,Bolaang Mongondow Selatan,0.46759589465067736,2.5669386629358763e-33,0.02925487567192041,0.503149229677402,3
SULAWESI UTARA,Bolaang Mongondow Timur,0.5470669988835989,9.39822249434643e-16,0.06787755515247373,0.3850554459639264,0
SULAWESI UTARA,Kota Manado,0.0002592375408413704,0.22594148317772017,0.7737992792814382,3.916374547611144e-72,2
SULAWESI UTARA,Kota Bitung,0.0678005100409713,0.000727475717125114,0.9314720073773884,6.8645148491019505e-09,2
SULAWESI UTARA,Kota Tomohon,0.04034092644155797,2.3193469526128584e-06,0.25861272375004946,0.7010440304614399,3
SULAWESI UTARA,Kota Kotamobagu,0.2270875245269753,1.131922675696364e-10,0.13466299419767286,0.6382494811621596,3
SULAWESI TENGAH,Banggai Kepulauan,0.2825237378557385,9.106947316071315e-46,0.005330880658632355,0.7121453814856291,3
SULAWESI TENGAH,Banggai,0.93072024835907,5.435556577693459e-28,0.06927975164093013,7.2866330531439835e-37,0
SULAWESI TENGAH,Morowali,5.352100993193588e-10,8.328788494869579e-29,0.9999999994647899,0.0,2
SULAWESI TENGAH,Poso,0.9699795863024419,6.037247654055521e-55,0.007844326919505732,0.02217608677805238,0
SULAWESI TENGAH,Donggala,0.9933012358798248,1.1713014618171835e-50,0.006662878198757576,3.5885921417591924e-05,0
SULAWESI TENGAH,Toli-Toli,0.8726044350559952,1.4015909064760278e-43,0.012557719356026129,0.11483784558797878,0
SULAWESI TENGAH,Buol,0.33404050262626833,2.6275503777612384e-42,0.006357407837869388,0.6596020895358623,3
SULAWESI TENGAH,Parigi Moutong,0.9901332660135466,2.5260893749859837e-49,0.009866733982901547,3.5519722657062764e-12,0
SULAWESI TENGAH,Tojo Una-Una,0.19706002565770325,2.3241864138003737e-51,0.002103433157855291,0.8008365411844415,3
SULAWESI TENGAH,Sigi,0.9648102298175945,4.6197953786680705e-47,0.01283467915582957,0.02235509102657587,0
SULAWESI TENGAH,Banggai Laut,0.342615821461127,2.433493420676207e-44,0.008416948100210314,0.6489672304386628,3
SULAWESI TENGAH,Morowali Utara,0.9881921416687391,2.003494226121578e-45,0.01180143644429793,6.421886962865619e-06,0
SULAWESI TENGAH,Kota Palu,0.6963215385892453,2.561815295347499e-10,0.30367846115457336,1.2021643912638312e-23,0
SULAWESI SELATAN,Kepulauan Selayar,0.4110338363075087,3.4865437231545883e-43,0.007311722203095447,0.5816544414893958,3
SULAWESI SELATAN,Bulukumba,0.9871837255008399,9.041883062907105e-31,0.012800213349163756,1.6061149996301056e-05,0
SULAWESI SELATAN,Bantaeng,0.9031967207697125,4.3622993705306056e-29,0.020429644859133768,0.07637363437115369,0
SULAWESI SELATAN,Jeneponto,0.9849108818159139,1.7910720696053324e-50,0.010913313094450585,0.004175805089635548,0
SULAWESI SELATAN,Takalar,0.9662481572300109,6.723916144774988e-28,0.017735206925719196,0.01601663584426981,0
SULAWESI SELATAN,Gowa,0.9672116939175429,1.7862095610831742e-24,0.032788306082457135,9.494127136876193e-21,0
SULAWESI SELATAN,Sinjai,0.9852716054892545,3.913258635246262e-36,0.01341799538786615,0.0013103991228793127,0
SULAWESI SELATAN,Maros,0.9126478002645052,2.3795848708073714e-18,0.08735219973101611,4.478715487544994e-12,0
SULAWESI SELATAN,Pangkajene Dan Kepulauan,0.947048022459412,2.113532426997688e-29,0.05295197754058797,1.9704386964518612e-31,0
SULAWESI SELATAN,Barru,0.28282063379553135,1.0532775048841454e-15,0.07159057764562668,0.645588788558841,3
SULAWESI SELATAN,Bone,0.7711099647121654,5.86943347027085e-29,0.22889003528783472,1.870792342648557e-61,0
SULAWESI SELATAN,Soppeng,0.98091513651557,7.004478472028145e-27,0.01605549068058002,0.003029372803849965,0
SULAWESI SELATAN,Wajo,0.9767396101889114,3.423979054620342e-23,0.023260389811087374,1.2092835756545474e-15,0
SULAWESI SELATAN,Sidenreng Rappang,0.9825481165690301,2.2400147776310425e-19,0.01725205510066312,0.0001998283303068147,0
SULAWESI SELATAN,Pinrang,0.9734728855899878,1.014472492615463e-27,0.026527114410011758,4.836503125394015e-16,0
SULAWESI SELATAN,Enrekang,0.6881440940673238,5.460462698815734e-46,0.010352719415273902,0.3015031865174022,0
SULAWESI SELATAN,Luwu,0.974508298498815,2.8604950092878314e-31,0.025491679377787315,2.212339765768693e-08,0
SULAWESI SELATAN,Tana Toraja,0.6257902186645025,8.041844006205333e-41,0.010869355750037774,0.36334042558545965,0
SULAWESI SELATAN,Luwu Utara,0.98461770319166,6.205885732276098e-39,0.015318675178011923,6.362163032802775e-05,0
SULAWESI SELATAN,Luwu Timur,0.9534793716076057,1.518713137527631e-20,0.04652062839239435,8.481919627922967e-24,0
SULAWESI SELATAN,Toraja Utara,0.8126573972491972,5.421234416698433e-43,0.012488703236095373,0.17485389951470756,0
SULAWESI SELATAN,Kota Makassar,4.324180582027941e-72,0.9649050774647632,0.03509492253523705,0.0,1
SULAWESI SELATAN,Kota Parepare,0.27858166236611487,8.252708534290128e-13,0.03976445797892044,0.6816538796541394,3
SULAWESI SELATAN,Kota Palopo,0.07472961484679531,7.35502257708928e-08,0.3733260916014516,0.5519442200015272,3
SULAWESI TENGGARA,Buton,0.19571459436074676,1.3772033103310238e-35,0.008827100277036492,0.7954583053622167,3
SULAWESI TENGGARA,Muna,0.549397120774912,5.43079861187693e-33,0.020437552464080758,0.43016532676100727,0
SULAWESI TENGGARA,Konawe,0.9761300956058132,8.097324570160982e-34,0.022776426319258088,0.001093478074928695,0
SULAWESI TENGGARA,Kolaka,0.9430833280999019,1.028165956533201e-36,0.05691667190009811,3.806369810962625e-39,0
SULAWESI TENGGARA,Konawe Selatan,0.9849562150413907,3.793577271028104e-44,0.015026600549001649,1.7184409607621554e-05,0
SULAWESI TENGGARA,Bombana,0.6774711879430184,7.1018839818341026e-37,0.012362654709520205,0.31016615734746145,0
SULAWESI TENGGARA,Wakatobi,0.2407942440295494,1.4111269257178401e-53,0.0031870318475580774,0.7560187241228925,3
SULAWESI TENGGARA,Kolaka Utara,0.963466002266559,5.764610708752752e-44,0.012838773857723309,0.02369522387571777,0
SULAWESI TENGGARA,Buton Utara,0.2251275600620677,7.389744764287878e-49,0.003884772155059537,0.7709876677828728,3
SULAWESI TENGGARA,Konawe Utara,0.2381666530649479,6.801291013835106e-45,0.0045863405746903564,0.7572470063603618,3
SULAWESI TENGGARA,Kolaka Timur,0.25432059976185317,1.8662084391663883e-44,0.0046794500089721155,0.7409999502291746,3
SULAWESI TENGGARA,Konawe Kepulauan,0.14563192739935643,7.095274748950561e-67,0.0013479738040410839,0.8530200987966025,3
SULAWESI TENGGARA,Muna Barat,0.32745749219239856,4.680170143892454e-47,0.0066305082220025225,0.665911999585599,3
SULAWESI TENGGARA,Buton Tengah,0.19992822159273177,1.2399470893978418e-46,0.004407758336909506,0.7956640200703587,3
SULAWESI TENGGARA,Buton Selatan,0.23815708588508053,3.3411924541497974e-42,0.00664679216583792,0.7551961219490816,3
SULAWESI TENGGARA,Kota Kendari,0.9529187630371995,1.6403929334060736e-17,0.04708123696280066,2.3421257277747716e-27,0
SULAWESI TENGGARA,Kota Baubau,0.7247246845350026,8.224580890327444e-14,0.15172429064242296,0.1235510248224923,0
GORONTALO,Boalemo,0.07563373087578762,3.2086755867685076e-59,0.00040923930189201507,0.9239570298223204,3
GORONTALO,Gorontalo,0.9956268767265704,4.536597008945358e-64,0.004371436243021247,1.6870304081695795e-06,0
GORONTALO,Pohuwato,0.3529773448911935,5.210242957204666e-63,0.0017725361682821787,0.6452501189405243,3
GORONTALO,Bone Bolango,0.15112627597916858,1.970764238190992e-50,0.0019445265830511026,0.8469291974377803,3
GORONTALO,Gorontalo Utara,0.10956874170069178,1.596070134476931e-61,0.0009737101867059514,0.8894575481126022,3
GORONTALO,Kota Gorontalo,0.8885042147412404,5.760257638186707e-22,0.01586764109520015,0.0956281441635594,0
SULAWESI BARAT,Majene,0.29460403079232256,3.8422031759057056e-48,0.004427538345773028,0.7009684308619044,3
SULAWESI BARAT,Polewali Mandar,0.9914170275822919,4.573766316699112e-48,0.008582224792878918,7.476248292935678e-07,0
SULAWESI BARAT,Mamasa,0.3079664975042648,6.457147830408955e-51,0.005371758901636842,0.6866617435940983,3
SULAWESI BARAT,Mamuju,0.9846091264122647,2.0110086277313274e-27,0.015120652112014455,0.0002702214757208149,0
SULAWESI BARAT,Mamuju Utara,0.9869567186050302,1.0251835869933825e-27,0.00673980482080625,0.006303476574163636,0
SULAWESI BARAT,Mamuju Tengah,0.6661274320505632,3.889951736912869e-34,0.008657644374333653,0.3252149235751032,0
MALUKU,Maluku Tenggara Barat,0.00035251419373857933,2.4213035956138563e-92,3.6344510362130634e-08,0.999647449461751,3
MALUKU,Maluku Tenggara,0.005488438471665951,6.406513533569557e-65,1.723129092940619e-05,0.9944943302374046,3
MALUKU,Maluku Tengah,0.1446711075035618,5.431423607312423e-35,0.020168620233391155,0.8351602722630473,3
MALUKU,Buru,0.10538283785880172,9.896903479786439e-45,0.003307923506068213,0.89130923863513,3
MALUKU,Kepulauan Aru,0.0007805442358354484,2.7630047296368207e-111,6.853591557841598e-08,0.999219387228249,3
MALUKU,Seram Bagian Barat,0.0009501051337887443,5.877104735615696e-73,9.940744127446191e-07,0.9990489007917985,3
MALUKU,Seram Bagian Timur,0.005390354922172616,1.6303600216200297e-75,6.124896883361643e-06,0.994603520180944,3
MALUKU,Maluku Barat Daya,6.49337503028527e-05,1.875783712086991e-127,6.712976125156632e-10,0.9999350655783996,3
MALUKU,Buru Selatan,0.326739748740637,2.994055811472012e-61,0.004988802954867124,0.6682714483044959,3
MALUKU,Kota Ambon,0.0040696672939048145,0.08262436892468054,0.913302507050937,3.45673047788358e-06,2
MALUKU,Kota Tual,0.0006990817026292022,1.4222166380232334e-45,0.00019383580463104515,0.9991070824927402,3
MALUKU UTARA,Halmahera Barat,0.7307131657582019,8.585021935714305e-33,0.018165939416600486,0.25112089482519756,0
